comparison_model,participant,seed,condition,grouping,group,tier3_accuracy_delta_vs_m2,tier3_macro_f1_delta_vs_m2,node_accuracy_delta_vs_m2
A1-Legacy-Once,M,1,fault,local_prefix_3,insufficient,0.20000000000000007,0.08730158730158744,0.20000000000000007
A1-Legacy-Once,M,1,fault,local_prefix_3,seen,-0.045454545454545525,-0.025084175084175153,-0.045454545454545525
A1-Legacy-Once,M,1,fault,local_prefix_3,unseen,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,local_suffix_1,seen,0.0,0.018256521659425595,0.0
A1-Legacy-Once,M,1,fault,local_suffix_2,insufficient,0.09999999999999998,0.04761904761904767,0.09999999999999998
A1-Legacy-Once,M,1,fault,local_suffix_2,seen,-0.013513513513513487,-0.0039040502490794715,-0.013513513513513487
A1-Legacy-Once,M,1,fault,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,stage,1,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,stage,2,0.0,0.009610579479000347,0.0
A1-Legacy-Once,M,1,fault,stage,3,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,tail_reason,active_incomplete_atomic_prefix,0.021276595744680882,0.00028566205036784087,0.021276595744680882
A1-Legacy-Once,M,1,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,M,1,fault,tail_reason,repeated_node_fallback,-0.11111111111111116,-0.125,-0.11111111111111116
A1-Legacy-Once,M,1,normal,active_tail,False,0.0,0.00793249959916631,0.0
A1-Legacy-Once,M,1,normal,active_tail,True,0.0,-0.009405605378519422,-0.0037735849056603765
A1-Legacy-Once,M,1,normal,exact_full_prefix,False,-0.031746031746031744,-0.01953774496344174,-0.031746031746031744
A1-Legacy-Once,M,1,normal,exact_full_prefix,True,0.017094017094017144,0.02174141457409484,0.012820512820512886
A1-Legacy-Once,M,1,normal,history_length,0,0.05263157894736836,0.010683760683760757,0.05263157894736836
A1-Legacy-Once,M,1,normal,history_length,1-2,0.07894736842105265,-0.030423280423280463,0.07894736842105265
A1-Legacy-Once,M,1,normal,history_length,11-20,-0.03333333333333344,-0.018635017802974274,-0.03333333333333344
A1-Legacy-Once,M,1,normal,history_length,21+,0.0,-0.09523809523809523,0.0
A1-Legacy-Once,M,1,normal,history_length,3-5,-0.03508771929824561,0.024678434592227738,-0.05263157894736836
A1-Legacy-Once,M,1,normal,history_length,6-10,0.021052631578947323,-0.0049513704686120485,0.021052631578947323
A1-Legacy-Once,M,1,normal,local_prefix_3,insufficient,0.07017543859649122,-0.01398046398046393,0.07017543859649122
A1-Legacy-Once,M,1,normal,local_prefix_3,seen,-0.014705882352941235,-0.015327616815378309,-0.018382352941176516
A1-Legacy-Once,M,1,normal,local_prefix_3,unseen,0.0,-0.01176470588235301,0.0
A1-Legacy-Once,M,1,normal,local_suffix_1,insufficient,0.05263157894736836,0.010683760683760757,0.05263157894736836
A1-Legacy-Once,M,1,normal,local_suffix_1,seen,-0.0029325513196480912,-0.009102819786189764,-0.0058651026392961825
A1-Legacy-Once,M,1,normal,local_suffix_2,insufficient,0.10526315789473684,0.02197802197802201,0.10526315789473684
A1-Legacy-Once,M,1,normal,local_suffix_2,seen,-0.013029315960911947,-0.05132203457696394,-0.01628664495113996
A1-Legacy-Once,M,1,normal,local_suffix_2,unseen,0.0,0.024242424242424176,0.0
A1-Legacy-Once,M,1,normal,stage,1,-0.045454545454545525,-0.0018759018759018087,-0.045454545454545525
A1-Legacy-Once,M,1,normal,stage,2,0.011278195488721776,0.003052452521160709,0.007518796992481147
A1-Legacy-Once,M,1,normal,stage,3,-0.020000000000000018,-0.01388888888888895,-0.020000000000000018
A1-Legacy-Once,M,1,normal,tail_reason,active_incomplete_atomic_prefix,0.0,-0.009405605378519422,-0.0037735849056603765
A1-Legacy-Once,M,1,normal,tail_reason,atomic_sequence_complete,-0.04761904761904767,-0.11111111111111116,-0.04761904761904767
A1-Legacy-Once,M,1,normal,tail_reason,empty_history,0.05263157894736836,0.010683760683760757,0.05263157894736836
A1-Legacy-Once,M,1,normal,tail_reason,latest_node_not_atomic,0.0,0.03314393939393945,0.0
A1-Legacy-Once,M,2,all,active_tail,False,0.029629629629629672,-0.023660454503346307,0.029629629629629672
A1-Legacy-Once,M,2,all,active_tail,True,0.04166666666666674,0.01212645312517191,0.044871794871794934
A1-Legacy-Once,M,2,all,exact_full_prefix,False,0.018749999999999933,0.01831591818858358,0.018749999999999933
A1-Legacy-Once,M,2,all,exact_full_prefix,True,0.04878048780487809,0.03696713037507915,0.05226480836236935
A1-Legacy-Once,M,2,all,history_length,0,0.16666666666666663,-0.0018255578093305802,0.16666666666666663
A1-Legacy-Once,M,2,all,history_length,1-2,0.04166666666666663,0.009978991596638509,0.04166666666666663
A1-Legacy-Once,M,2,all,history_length,11-20,-0.02684563758389258,-0.03148850109282009,-0.02684563758389258
A1-Legacy-Once,M,2,all,history_length,21+,0.11764705882352933,0.10846560846560849,0.11764705882352933
A1-Legacy-Once,M,2,all,history_length,3-5,0.08333333333333337,0.07191255534471863,0.08333333333333337
A1-Legacy-Once,M,2,all,history_length,6-10,0.04166666666666674,0.053456264431996026,0.050000000000000044
A1-Legacy-Once,M,2,all,local_prefix_3,insufficient,0.08333333333333326,0.015638824495315284,0.08333333333333326
A1-Legacy-Once,M,2,all,local_prefix_3,seen,0.029585798816568087,0.0053913963626005534,0.03254437869822491
A1-Legacy-Once,M,2,all,local_prefix_3,unseen,0.027027027027026973,0.029999999999999916,0.027027027027026973
A1-Legacy-Once,M,2,all,local_suffix_1,insufficient,0.16666666666666663,-0.0018255578093305802,0.16666666666666663
A1-Legacy-Once,M,2,all,local_suffix_1,seen,0.030732860520094607,0.0279807808649557,0.03309692671394804
A1-Legacy-Once,M,2,all,local_suffix_2,insufficient,0.08333333333333337,-0.0010431758910460776,0.08333333333333337
A1-Legacy-Once,M,2,all,local_suffix_2,seen,0.034120734908136496,0.0295736159768345,0.03674540682414695
A1-Legacy-Once,M,2,all,local_suffix_2,unseen,0.0,-0.011111111111111072,0.0
A1-Legacy-Once,M,2,all,stage,1,0.018181818181818188,0.016161616161616044,0.018181818181818188
A1-Legacy-Once,M,2,all,stage,2,0.040000000000000036,0.026252444200784764,0.043076923076923124
A1-Legacy-Once,M,2,all,stage,3,0.04477611940298509,0.029358974358974388,0.04477611940298509
A1-Legacy-Once,M,2,all,tail_reason,active_incomplete_atomic_prefix,0.04166666666666674,0.01212645312517191,0.044871794871794934
A1-Legacy-Once,M,2,all,tail_reason,atomic_sequence_complete,0.040000000000000036,0.033333333333333326,0.040000000000000036
A1-Legacy-Once,M,2,all,tail_reason,empty_history,0.16666666666666663,-0.0018255578093305802,0.16666666666666663
A1-Legacy-Once,M,2,all,tail_reason,latest_node_not_atomic,0.0,0.009803921568627527,0.0
A1-Legacy-Once,M,2,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,M,2,all,tail_reason,repeated_node_fallback,-0.11111111111111105,-0.125,-0.11111111111111105
A1-Legacy-Once,M,2,fault,active_tail,False,0.025000000000000022,-0.06044444444444452,0.025000000000000022
A1-Legacy-Once,M,2,fault,active_tail,True,-0.02127659574468077,-0.01598401598401611,-0.02127659574468077
A1-Legacy-Once,M,2,fault,exact_full_prefix,False,-0.08823529411764708,-0.06666666666666687,-0.08823529411764708
A1-Legacy-Once,M,2,fault,exact_full_prefix,True,0.05660377358490565,-0.0011313131313132052,0.05660377358490565
A1-Legacy-Once,M,2,fault,history_length,0,0.4,-0.19999999999999996,0.4
A1-Legacy-Once,M,2,fault,history_length,1-2,0.09999999999999998,0.06666666666666665,0.09999999999999998
A1-Legacy-Once,M,2,fault,history_length,11-20,-0.13793103448275867,-0.1778911564625849,-0.13793103448275867
A1-Legacy-Once,M,2,fault,history_length,21+,0.0,0.0,0.0
A1-Legacy-Once,M,2,fault,history_length,3-5,0.0,0.0,0.0
A1-Legacy-Once,M,2,fault,history_length,6-10,0.040000000000000036,0.0625,0.040000000000000036
A1-Legacy-Once,M,2,fault,local_prefix_3,insufficient,0.19999999999999996,-0.040740740740740855,0.19999999999999996
A1-Legacy-Once,M,2,fault,local_prefix_3,seen,-0.030303030303030276,-0.04621212121212115,-0.030303030303030276
A1-Legacy-Once,M,2,fault,local_prefix_3,unseen,-0.16666666666666663,-0.24,-0.16666666666666663
A1-Legacy-Once,M,2,fault,local_suffix_1,insufficient,0.4,-0.19999999999999996,0.4
A1-Legacy-Once,M,2,fault,local_suffix_1,seen,-0.024390243902439046,-0.02908467462219999,-0.024390243902439046
A1-Legacy-Once,M,2,fault,local_suffix_2,insufficient,0.19999999999999996,-0.09999999999999998,0.19999999999999996
A1-Legacy-Once,M,2,fault,local_suffix_2,seen,-0.013513513513513598,-0.00649963689179367,-0.013513513513513598
A1-Legacy-Once,M,2,fault,local_suffix_2,unseen,-0.33333333333333337,-0.6,-0.33333333333333337
A1-Legacy-Once,M,2,fault,stage,1,-0.09090909090909083,-0.12121212121212133,-0.09090909090909083
A1-Legacy-Once,M,2,fault,stage,2,0.0,-0.04696626902509249,0.0
A1-Legacy-Once,M,2,fault,stage,3,0.05882352941176472,0.03703703703703709,0.05882352941176472
A1-Legacy-Once,M,2,fault,tail_reason,active_incomplete_atomic_prefix,-0.02127659574468077,-0.01598401598401611,-0.02127659574468077
A1-Legacy-Once,M,2,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,M,2,fault,tail_reason,empty_history,0.4,-0.19999999999999996,0.4
A1-Legacy-Once,M,2,fault,tail_reason,latest_node_not_atomic,0.0,-0.02777777777777768,0.0
A1-Legacy-Once,M,2,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,M,2,fault,tail_reason,repeated_node_fallback,-0.11111111111111105,-0.125,-0.11111111111111105
A1-Legacy-Once,M,2,normal,active_tail,False,0.03157894736842104,0.045755878108819314,0.03157894736842104
A1-Legacy-Once,M,2,normal,active_tail,True,0.05283018867924527,0.02017931161069475,0.05660377358490565
A1-Legacy-Once,M,2,normal,exact_full_prefix,False,0.04761904761904756,0.040663780663780735,0.04761904761904756
A1-Legacy-Once,M,2,normal,exact_full_prefix,True,0.04700854700854695,0.0423721097344435,0.05128205128205132
A1-Legacy-Once,M,2,normal,history_length,0,0.10526315789473684,0.024038461538461453,0.10526315789473684
A1-Legacy-Once,M,2,normal,history_length,1-2,0.02631578947368418,0.006613756613756627,0.02631578947368418
A1-Legacy-Once,M,2,normal,history_length,11-20,0.0,-0.011258213376334703,0.0
A1-Legacy-Once,M,2,normal,history_length,21+,0.12903225806451613,0.12125220458553787,0.12903225806451613
A1-Legacy-Once,M,2,normal,history_length,3-5,0.10526315789473684,0.09858906525573197,0.10526315789473684
A1-Legacy-Once,M,2,normal,history_length,6-10,0.04210526315789476,0.015974064249926312,0.052631578947368474
A1-Legacy-Once,M,2,normal,local_prefix_3,insufficient,0.05263157894736836,0.030449735449735393,0.05263157894736836
A1-Legacy-Once,M,2,normal,local_prefix_3,seen,0.044117647058823484,0.009198083228377452,0.047794117647058876
A1-Legacy-Once,M,2,normal,local_prefix_3,unseen,0.06451612903225812,0.01764705882352935,0.06451612903225812
A1-Legacy-Once,M,2,normal,local_suffix_1,insufficient,0.10526315789473684,0.024038461538461453,0.10526315789473684
A1-Legacy-Once,M,2,normal,local_suffix_1,seen,0.04398826979472137,0.042094650598133776,0.04692082111436946
A1-Legacy-Once,M,2,normal,local_suffix_2,insufficient,0.05263157894736836,0.013736263736263687,0.05263157894736836
A1-Legacy-Once,M,2,normal,local_suffix_2,seen,0.0456026058631922,0.056599056219322263,0.04885993485342022
A1-Legacy-Once,M,2,normal,local_suffix_2,unseen,0.06666666666666665,0.0060606060606061,0.06666666666666665
A1-Legacy-Once,M,2,normal,stage,1,0.045454545454545414,0.05584415584415581,0.045454545454545414
A1-Legacy-Once,M,2,normal,stage,2,0.048872180451127845,0.03494086149931075,0.05263157894736836
A1-Legacy-Once,M,2,normal,stage,3,0.040000000000000036,0.027453102453102396,0.040000000000000036
A1-Legacy-Once,M,2,normal,tail_reason,active_incomplete_atomic_prefix,0.05283018867924527,0.02017931161069475,0.05660377358490565
A1-Legacy-Once,M,2,normal,tail_reason,atomic_sequence_complete,0.04761904761904756,0.11111111111111105,0.04761904761904756
A1-Legacy-Once,M,2,normal,tail_reason,empty_history,0.10526315789473684,0.024038461538461453,0.10526315789473684
A1-Legacy-Once,M,2,normal,tail_reason,latest_node_not_atomic,0.0,0.022916666666666696,0.0
A1-Legacy-Once,M,42,all,active_tail,False,-0.03703703703703709,-0.06623467112597548,-0.03703703703703709
A1-Legacy-Once,M,42,all,active_tail,True,-0.05128205128205121,-0.05483191466802195,-0.05128205128205121
A1-Legacy-Once,M,42,all,exact_full_prefix,False,-0.03749999999999998,-0.03117003427773346,-0.03749999999999998
A1-Legacy-Once,M,42,all,exact_full_prefix,True,-0.05226480836236924,-0.03133343594776106,-0.05226480836236924
A1-Legacy-Once,M,42,all,history_length,0,-0.04166666666666674,-0.007132132132132041,-0.04166666666666674
A1-Legacy-Once,M,42,all,history_length,1-2,0.0,0.02857142857142858,0.0
A1-Legacy-Once,M,42,all,history_length,11-20,-0.05369127516778527,-0.05420122383358539,-0.05369127516778527
A1-Legacy-Once,M,42,all,history_length,21+,-0.05882352941176472,-0.03659611992945333,-0.05882352941176472
A1-Legacy-Once,M,42,all,history_length,3-5,-0.08333333333333326,-0.025037769013452893,-0.08333333333333326
A1-Legacy-Once,M,42,all,history_length,6-10,-0.033333333333333326,-0.023313208540068686,-0.033333333333333326
A1-Legacy-Once,M,42,all,local_prefix_3,insufficient,-0.01388888888888895,0.017147147147147157,-0.01388888888888895
A1-Legacy-Once,M,42,all,local_prefix_3,seen,-0.050295857988165715,-0.042861902691033404,-0.050295857988165715
A1-Legacy-Once,M,42,all,local_prefix_3,unseen,-0.08108108108108103,-0.05833333333333324,-0.08108108108108103
A1-Legacy-Once,M,42,all,local_suffix_1,insufficient,-0.04166666666666674,-0.007132132132132041,-0.04166666666666674
A1-Legacy-Once,M,42,all,local_suffix_1,seen,-0.047281323877068515,-0.04141782855805143,-0.047281323877068515
A1-Legacy-Once,M,42,all,local_suffix_2,insufficient,-0.02083333333333337,-0.004075504075503944,-0.02083333333333337
A1-Legacy-Once,M,42,all,local_suffix_2,seen,-0.04986876640419946,-0.04436245699047414,-0.04986876640419946
A1-Legacy-Once,M,42,all,local_suffix_2,unseen,-0.05555555555555558,-0.04444444444444462,-0.05555555555555558
A1-Legacy-Once,M,42,all,stage,1,0.0,0.0,0.0
A1-Legacy-Once,M,42,all,stage,2,-0.058461538461538565,-0.05060194731348355,-0.058461538461538565
A1-Legacy-Once,M,42,all,stage,3,-0.02985074626865669,-0.01958041958041956,-0.02985074626865669
A1-Legacy-Once,M,42,all,tail_reason,active_incomplete_atomic_prefix,-0.05128205128205121,-0.05483191466802195,-0.05128205128205121
A1-Legacy-Once,M,42,all,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,M,42,all,tail_reason,empty_history,-0.04166666666666674,-0.007132132132132041,-0.04166666666666674
A1-Legacy-Once,M,42,all,tail_reason,latest_node_not_atomic,-0.04225352112676051,-0.02941176470588236,-0.04225352112676051
A1-Legacy-Once,M,42,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,M,42,all,tail_reason,repeated_node_fallback,-0.11111111111111116,-0.16666666666666663,-0.11111111111111116
A1-Legacy-Once,M,42,fault,active_tail,False,-0.050000000000000044,-0.061252525252525336,-0.050000000000000044
A1-Legacy-Once,M,42,fault,active_tail,True,-0.021276595744680882,-0.03145743145743152,-0.021276595744680882
A1-Legacy-Once,M,42,fault,exact_full_prefix,False,-0.08823529411764708,-0.09357142857142875,-0.08823529411764708
A1-Legacy-Once,M,42,fault,exact_full_prefix,True,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,history_length,0,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,history_length,1-2,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,history_length,11-20,-0.06896551724137923,-0.11224489795918369,-0.06896551724137923
A1-Legacy-Once,M,42,fault,history_length,21+,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337
A1-Legacy-Once,M,42,fault,history_length,3-5,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,history_length,6-10,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,local_prefix_3,seen,-0.030303030303030276,-0.031902356902356765,-0.030303030303030276
A1-Legacy-Once,M,42,fault,local_prefix_3,unseen,-0.16666666666666663,-0.24,-0.16666666666666663
A1-Legacy-Once,M,42,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,local_suffix_1,seen,-0.03658536585365846,-0.04993636631567655,-0.03658536585365846
A1-Legacy-Once,M,42,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,local_suffix_2,seen,-0.027027027027027084,-0.026250395694840223,-0.027027027027027084
A1-Legacy-Once,M,42,fault,local_suffix_2,unseen,-0.33333333333333337,-0.6,-0.33333333333333337
A1-Legacy-Once,M,42,fault,stage,1,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,stage,2,-0.05084745762711862,-0.07633061383061368,-0.05084745762711862
A1-Legacy-Once,M,42,fault,stage,3,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,tail_reason,active_incomplete_atomic_prefix,-0.021276595744680882,-0.03145743145743152,-0.021276595744680882
A1-Legacy-Once,M,42,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,tail_reason,empty_history,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,tail_reason,latest_node_not_atomic,-0.0625,-0.08333333333333337,-0.0625
A1-Legacy-Once,M,42,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A1-Legacy-Once,M,42,fault,tail_reason,repeated_node_fallback,-0.11111111111111116,-0.16666666666666663,-0.11111111111111116
A1-Legacy-Once,M,42,normal,active_tail,False,-0.03157894736842104,-0.018560226893560183,-0.03157894736842104
A1-Legacy-Once,M,42,normal,active_tail,True,-0.05660377358490565,-0.06170069690133895,-0.05660377358490565
A1-Legacy-Once,M,42,normal,exact_full_prefix,False,-0.023809523809523836,-0.019380275727025054,-0.023809523809523836
A1-Legacy-Once,M,42,normal,exact_full_prefix,True,-0.0641025641025641,-0.05467311451271206,-0.0641025641025641
A1-Legacy-Once,M,42,normal,history_length,0,-0.05263157894736836,-0.009236453201970418,-0.05263157894736836
A1-Legacy-Once,M,42,normal,history_length,1-2,0.0,0.033333333333333326,0.0
A1-Legacy-Once,M,42,normal,history_length,11-20,-0.050000000000000044,-0.058234325518141006,-0.050000000000000044
A1-Legacy-Once,M,42,normal,history_length,21+,-0.032258064516129115,-0.021164021164021163,-0.032258064516129115
A1-Legacy-Once,M,42,normal,history_length,3-5,-0.10526315789473684,-0.037635672137775855,-0.10526315789473684
A1-Legacy-Once,M,42,normal,history_length,6-10,-0.04210526315789476,-0.04173903364350018,-0.04210526315789476
A1-Legacy-Once,M,42,normal,local_prefix_3,insufficient,-0.01754385964912286,0.016305418719211984,-0.01754385964912286
A1-Legacy-Once,M,42,normal,local_prefix_3,seen,-0.05514705882352944,-0.0477905526595771,-0.05514705882352944
A1-Legacy-Once,M,42,normal,local_prefix_3,unseen,-0.06451612903225801,-0.0372549019607844,-0.06451612903225801
A1-Legacy-Once,M,42,normal,local_suffix_1,insufficient,-0.05263157894736836,-0.009236453201970418,-0.05263157894736836
A1-Legacy-Once,M,42,normal,local_suffix_1,seen,-0.04985337243401766,-0.042242913740716204,-0.04985337243401766
A1-Legacy-Once,M,42,normal,local_suffix_2,insufficient,-0.02631578947368418,-0.005277973258268842,-0.02631578947368418
A1-Legacy-Once,M,42,normal,local_suffix_2,seen,-0.055374592833876246,-0.04998042219481802,-0.055374592833876246
A1-Legacy-Once,M,42,normal,local_suffix_2,unseen,0.0,0.0,0.0
A1-Legacy-Once,M,42,normal,stage,1,0.0,0.0,0.0
A1-Legacy-Once,M,42,normal,stage,2,-0.06015037593984962,-0.04827512403595835,-0.06015037593984962
A1-Legacy-Once,M,42,normal,stage,3,-0.040000000000000036,-0.03174603174603163,-0.040000000000000036
A1-Legacy-Once,M,42,normal,tail_reason,active_incomplete_atomic_prefix,-0.05660377358490565,-0.06170069690133895,-0.05660377358490565
