condition,participant,seed,split,class_id,support,precision,recall,f1
A0,A,42,test_normal,13,15,1.0,0.9333333333333333,0.9655172413793104
A0,A,42,test_normal,14,15,1.0,0.8666666666666667,0.9285714285714286
A0,A,42,test_normal,15,15,1.0,1.0,1.0
A0,A,42,test_normal,16,15,0.9375,1.0,0.967741935483871
A0,A,42,test_normal,17,15,0.8823529411764706,1.0,0.9375
A0,A,42,test_normal,18,15,1.0,0.9333333333333333,0.9655172413793104
A0,A,42,test_normal,19,15,0.9333333333333333,0.9333333333333333,0.9333333333333333
A0,A,42,test_normal,20,15,0.875,0.9333333333333333,0.9032258064516129
A0,A,42,test_normal,21,15,1.0,1.0,1.0
A0,A,42,test_normal,22,15,1.0,1.0,1.0
A0,A,42,test_normal,23,15,0.8,0.5333333333333333,0.64
A0,A,42,test_normal,24,15,0.9375,1.0,0.967741935483871
A0,A,42,test_normal,25,4,1.0,1.0,1.0
A0,A,42,test_normal,26,4,0.8,1.0,0.888888888888889
A0,A,42,test_normal,27,4,0.8,1.0,0.888888888888889
A0,A,42,test_normal,28,4,0.8,1.0,0.888888888888889
A0,A,42,test_normal,29,4,0.8,1.0,0.888888888888889
A0,A,42,test_normal,30,4,1.0,1.0,1.0
A0,A,42,test_normal,31,4,0.75,0.75,0.75
A0,A,42,test_normal,32,4,1.0,0.75,0.8571428571428571
A0,A,42,test_normal,33,4,0.8,1.0,0.888888888888889
A0,A,42,test_normal,34,4,1.0,0.75,0.8571428571428571
A0,A,42,test_fault,0,2,1.0,1.0,1.0
A0,A,42,test_fault,1,2,1.0,1.0,1.0
A0,A,42,test_fault,2,2,0.6666666666666666,1.0,0.8
A0,A,42,test_fault,3,2,1.0,1.0,1.0
A0,A,42,test_fault,4,2,1.0,1.0,1.0
A0,A,42,test_fault,5,2,0.5,1.0,0.6666666666666666
A0,A,42,test_fault,6,2,1.0,1.0,1.0
A0,A,42,test_fault,7,2,0.5,0.5,0.5
A0,A,42,test_fault,8,2,0.6666666666666666,1.0,0.8
A0,A,42,test_fault,9,2,1.0,0.5,0.6666666666666666
