condition,participant,seed,split,class_id,support,precision,recall,f1
S4,A,1,test_fault,11,9,0.47058823529411764,0.8888888888888888,0.6153846153846153
S4,A,1,test_fault,12,9,1.0,0.5555555555555556,0.7142857142857143
S4,A,1,test_fault,13,9,0.8181818181818182,1.0,0.9
S4,A,1,test_fault,14,9,0.8,0.8888888888888888,0.8421052631578948
S4,A,1,test_fault,15,6,1.0,0.8333333333333334,0.9090909090909091
S4,A,1,test_fault,16,6,1.0,0.8333333333333334,0.9090909090909091
S4,A,1,test_fault,17,6,0.8571428571428571,1.0,0.923076923076923
S4,A,1,test_fault,18,6,1.0,0.3333333333333333,0.5
S4,A,1,test_fault,19,6,1.0,0.8333333333333334,0.9090909090909091
S4,A,1,test_fault,20,6,1.0,0.8333333333333334,0.9090909090909091
S4,A,1,test_fault,21,6,1.0,0.6666666666666666,0.8
S4,A,1,test_fault,22,2,1.0,1.0,1.0
S4,A,1,test_fault,23,9,0.6,0.3333333333333333,0.42857142857142855
S4,A,1,test_fault,24,9,0.75,0.3333333333333333,0.46153846153846156
